user_id,age,occupation,job_title,education,city,income,work_years,sesame_score,transaction_frequency,transaction_amount,kyc_raw_text,reasoning_chain,risk_score,is_risky_user
5073,53,技术,架构师,硕士,武汉,27544.306795678713,31,646.3571328754304,45,5748.564791085004,"申请人基本信息：姓名编号5073，出生于1973年，常驻武汉。教育背景：硕士。现职：架构师@技术行业。收入水平：27,544/年。从业31年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易45笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.254788246802445,0
5074,61,管理,人力资源,本科,杭州,29655.363420378464,38,721.6819252410844,43,43736.43354908744,"申请人基本信息：姓名编号5074，出生于1965年，常驻杭州。教育背景：本科。现职：人力资源@管理行业。收入水平：29,655/年。从业38年。",[交易稀疏] 月均交易43笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.1509624408928418,0
5082,39,技术,数据科学家,本科,北京,25466.37816104984,16,615.2484450397951,18,20591.492564040236,"用户5082，39岁，北京市民，学历本科。现任职位：数据科学家。工作行业：技术。年收入约25,466元。拥有16年技术行业经验。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易18笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2761782999531822,0
5085,53,医疗,诊疗主任,高中,武汉,22314.076915365436,23,744.7494188895286,22,32379.75377417,"用户5085，53岁，武汉市民，学历高中。现任职位：诊疗主任。工作行业：医疗。年收入约22,314元。在武汉定居8年。",[交易稀疏] 月均交易22笔，可能存在隐性收入|[低风险] 综合评分0.12，可以正常审批,0.1238242130711428,0
5091,63,金融,分析师,本科,深圳,28396.302961063288,40,664.981780827261,30,45994.33323756888,"用户5091，63岁，深圳市民，学历本科。现任职位：分析师。工作行业：金融。年收入约28,396元。拥有40年金融行业经验。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易30笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2567850684871789,0
5094,50,医疗,医生,本科,上海,23247.685555167212,19,682.4416086322836,41,7795.140569599995,"用户5094，50岁，上海市民，学历本科。现任职位：医生。工作行业：医疗。年收入约23,248元。在上海定居9年。",[交易稀疏] 月均交易41笔，可能存在隐性收入|[低风险] 综合评分0.21，可以正常审批,0.2051562440635755,0
5096,25,管理,人力资源,高中,武汉,13957.645704881155,3,658.0102746601685,34,37897.60450195009,"申请人基本信息：姓名编号5096，出生于2001年，常驻武汉。教育背景：高中。现职：人力资源@管理行业。收入水平：13,958/年。从业3年。",[交易稀疏] 月均交易34笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2800593465482862,0
5097,39,自营,店主,本科,北京,16895.150828531412,12,713.4232446706742,19,9414.462964124215,"用户5097，39岁，北京市民，学历本科。现任职位：店主。工作行业：自营。年收入约16,895元。拥有12年自营行业经验。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易19笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.2865767553293258,0
5099,39,管理,项目经理,高中,北京,12435.375530613244,12,680.0714555744198,34,28687.041110447015,"申请人基本信息：姓名编号5099，出生于1987年，常驻北京。教育背景：高中。现职：项目经理@管理行业。收入水平：12,435/年。从业12年。",[交易稀疏] 月均交易34笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2559218191950466,0
5100,42,技术,架构师,高中,武汉,14019.790998222274,11,669.2444397963693,26,29103.939732602877,"KYC核查结果：用户5100在技术领域任架构师一职，月薪约1,168元。学历高中，年龄42岁，居住地武汉。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易26笔，可能存在隐性收入|[高风险] 综合评分0.25，建议拒绝或额度控制,0.2520209202275872,1
5101,45,金融,风控总监,硕士,西安,32758.11940756141,24,631.0542450576257,26,35274.20354809909,"KYC核查结果：用户5101在金融领域任风控总监一职，月薪约2,730元。学历硕士，年龄45岁，居住地西安。职业发展稳定，行业内资深人士。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易26笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2798557438754153,0
5108,38,管理,总经理,本科,深圳,24303.69329045512,7,720.9711814821345,16,8959.410552988156,"用户5108，38岁，深圳市民，学历本科。现任职位：总经理。工作行业：管理。年收入约24,304元。在深圳定居5年。",[交易稀疏] 月均交易16笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.1517986100210182,0
5111,50,教育,教授,硕士,杭州,18546.767901195293,19,820.215521966883,49,10551.010930593684,"申请人基本信息：姓名编号5111，出生于1976年，常驻杭州。教育背景：硕士。现职：教授@教育行业。收入水平：18,547/年。从业19年。",[交易稀疏] 月均交易49笔，可能存在隐性收入|[低风险] 综合评分0.04，可以正常审批,0.0350405623919023,0
5112,34,管理,总经理,高中,武汉,27179.68563856368,0,661.5923906875724,40,2067.167077150699,"KYC核查结果：用户5112在管理领域任总经理一职，月薪约2,265元。学历高中，年龄34岁，居住地武汉。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易40笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2372228907366812,0
5116,59,医疗,诊疗主任,高中,上海,21649.665902279434,31,666.9237586995363,33,15860.498367705768,"用户5116，59岁，上海市民，学历高中。现任职位：诊疗主任。工作行业：医疗。年收入约21,650元。23年在南京工作过。",[交易稀疏] 月均交易33笔，可能存在隐性收入|[高风险] 综合评分0.24，建议拒绝或额度控制,0.2389222988958232,1
5119,49,自营,企业家,本科,杭州,8355.488990422025,25,701.3712573983531,54,7171.924119369788,"用户5119，49岁，杭州市民，学历本科。现任职位：企业家。工作行业：自营。年收入约8,355元。19年在苏州工作过。",[职业风险] 自营行业风险较高，需重点关注|[交易活跃] 月均交易54笔，经济活跃度高|[低风险] 综合评分0.30，可以正常审批,0.2986287426016469,0
5124,64,教育,教授,中专,北京,12354.055279163247,36,729.1498905903568,35,44848.2865654535,"申请人基本信息：姓名编号5124，出生于1962年，常驻北京。教育背景：中专。现职：教授@教育行业。收入水平：12,354/年。从业36年。",[交易稀疏] 月均交易35笔，可能存在隐性收入|[低风险] 综合评分0.16，可以正常审批,0.1593330673193533,0
5129,55,技术,技术总监,本科,南京,21974.275491197735,34,638.5733543693469,50,10616.249254448696,"KYC核查结果：用户5129在技术领域任技术总监一职，月薪约1,831元。学历本科，年龄55岁，居住地南京。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易50笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2637624855506353,0
5136,29,技术,技术总监,高中,北京,12286.525834594038,0,737.0346411326219,36,24784.740828694783,"用户5136，29岁，北京市民，学历高中。现任职位：技术总监。工作行业：技术。年收入约12,287元。24年在南京工作过。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易36笔，可能存在隐性收入|[低风险] 综合评分0.13，可以正常审批,0.1329004221969154,0
5137,28,制造,生产主管,本科,上海,5046.1759896816175,0,785.6652544181801,20,23269.670033171613,"申请人基本信息：姓名编号5137，出生于1998年，常驻上海。教育背景：本科。现职：生产主管@制造行业。收入水平：5,046/年。从业0年。",[交易稀疏] 月均交易20笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1681191423807505,0
5144,60,销售,区域经理,本科,北京,15988.74974476017,35,700.5950274223412,27,2056.386328710171,"申请人基本信息：姓名编号5144，出生于1966年，常驻北京。教育背景：本科。现职：区域经理@销售行业。收入水平：15,989/年。从业35年。",[交易稀疏] 月均交易27笔，可能存在隐性收入|[低风险] 综合评分0.23，可以正常审批,0.233466617055556,0
5147,51,管理,总经理,本科,南京,21587.3639753236,22,635.3024773132745,48,1412.3616091808528,"用户5147，51岁，南京市民，学历本科。现任职位：总经理。工作行业：管理。年收入约21,587元。在南京定居6年。",[交易稀疏] 月均交易48笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2824819079755959,0
5150,36,制造,工程师,高中,南京,11648.10958402988,6,741.2304480843517,1,31388.498329540904,KYC核查结果：用户5150在制造领域任工程师一职，月薪约971元。学历高中，年龄36岁，居住地南京。职业发展稳定，行业内资深人士。,[交易稀疏] 月均交易1笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.2151677608518628,0
5152,30,教育,讲师,本科,上海,10326.594877757308,0,705.2307410206643,37,24435.37328362143,"申请人基本信息：姓名编号5152，出生于1996年，常驻上海。教育背景：本科。现职：讲师@教育行业。收入水平：10,327/年。从业0年。",[交易稀疏] 月均交易37笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1703167752698067,0
5159,42,管理,项目经理,高中,苏州,24495.876049209648,22,831.7821643489676,47,43145.64743372885,"KYC核查结果：用户5159在管理领域任项目经理一职，月薪约2,041元。学历高中，年龄42岁，居住地苏州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易47笔，可能存在隐性收入|[低风险] 综合评分0.02，可以正常审批,0.0214327478247439,0
5163,29,服务,餐厅经理,本科,成都,6083.175201373055,9,816.4149810180506,21,32237.07539416731,"申请人基本信息：姓名编号5163，出生于1997年，常驻成都。教育背景：本科。现职：餐厅经理@服务行业。收入水平：6,083/年。从业9年。",[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易21笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.154770372593077,0
5164,57,教育,校长,高中,武汉,16185.640420949176,31,676.1514034261711,39,36718.24091194704,"用户5164，57岁，武汉市民，学历高中。现任职位：校长。工作行业：教育。年收入约16,186元。在武汉定居3年。",[交易稀疏] 月均交易39笔，可能存在隐性收入|[低风险] 综合评分0.30，可以正常审批,0.2999844293940816,0
5170,22,制造,工程师,本科,南京,11444.137086095052,0,745.3411847017279,19,30626.474916691994,"用户5170，22岁，南京市民，学历本科。现任职位：工程师。工作行业：制造。年收入约11,444元。拥有0年制造行业经验。",[交易稀疏] 月均交易19笔，可能存在隐性收入|[低风险] 综合评分0.20，可以正常审批,0.2020464963781501,0
5172,29,自营,个体户,本科,武汉,19021.32173687149,4,770.3687115213672,18,48191.08465200818,"申请人基本信息：姓名编号5172，出生于1997年，常驻武汉。教育背景：本科。现职：个体户@自营行业。收入水平：19,021/年。从业4年。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易18笔，可能存在隐性收入|[低风险] 综合评分0.23，可以正常审批,0.2296312884786328,0
5173,40,医疗,医院院长,硕士,苏州,23508.751789622052,12,648.6764250598945,43,7265.102707832738,"用户5173，40岁，苏州市民，学历硕士。现任职位：医院院长。工作行业：医疗。年收入约23,509元。在苏州定居10年。",[交易稀疏] 月均交易43笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.244482751989064,0
5186,51,销售,销售经理,本科,北京,21858.11440647473,30,689.6567427866083,27,30478.33705643111,"KYC核查结果：用户5186在销售领域任销售经理一职，月薪约1,822元。学历本科，年龄51岁，居住地北京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易27笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.2860024309973937,0
5187,26,技术,技术总监,硕士,北京,13968.823019794476,0,634.1935063228713,40,20341.210545010505,"申请人基本信息：姓名编号5187，出生于2000年，常驻北京。教育背景：硕士。现职：技术总监@技术行业。收入水平：13,969/年。从业0年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易40笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.2911954929332615,0
5188,36,制造,生产总监,本科,深圳,11909.207826979396,15,740.6308120531683,22,26946.99718157119,"申请人基本信息：姓名编号5188，出生于1990年，常驻深圳。教育背景：本科。现职：生产总监@制造行业。收入水平：11,909/年。从业15年。",[交易稀疏] 月均交易22笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.215802669590763,0
5189,31,医疗,医院院长,高中,武汉,22523.780531127188,9,742.2333882692047,20,23486.844212354194,"申请人基本信息：姓名编号5189，出生于1995年，常驻武汉。教育背景：高中。现职：医院院长@医疗行业。收入水平：22,524/年。从业9年。",[交易稀疏] 月均交易20笔，可能存在隐性收入|[低风险] 综合评分0.13，可以正常审批,0.1267842490950532,0
5195,46,自营,店主,高中,苏州,12276.15128564235,17,724.843727198106,15,12434.142624322309,"用户5195，46岁，苏州市民，学历高中。现任职位：店主。工作行业：自营。年收入约12,276元。24年在成都工作过。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易15笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.275156272801894,0
5196,32,服务,前台,中专,杭州,9783.46534209287,11,766.9901074203981,29,14756.387350106774,"用户5196，32岁，杭州市民，学历中专。现任职位：前台。工作行业：服务。年收入约9,783元。16年在西安工作过。",[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易29笔，可能存在隐性收入|[低风险] 综合评分0.21，可以正常审批,0.2059396534941761,0
5197,55,教育,校长,高中,苏州,14959.032733381218,31,725.2432618377991,31,8772.412320393023,"申请人基本信息：姓名编号5197，出生于1971年，常驻苏州。教育背景：高中。现职：校长@教育行业。收入水平：14,959/年。从业31年。",[交易稀疏] 月均交易31笔，可能存在隐性收入|[低风险] 综合评分0.16，可以正常审批,0.163837180469361,0
5203,58,自营,自由职业者,本科,西安,39882.562175047766,26,794.7942684537815,7,30088.89236532324,"申请人基本信息：姓名编号5203，出生于1968年，常驻西安。教育背景：本科。现职：自由职业者@自营行业。收入水平：39,883/年。从业26年。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易7笔，可能存在隐性收入|[低风险] 综合评分0.18，可以正常审批,0.1771541691302026,0
5209,37,技术,数据科学家,本科,广州,23936.85202301352,11,631.8471311259539,30,40043.74531149826,"申请人基本信息：姓名编号5209，出生于1989年，常驻广州。教育背景：本科。现职：数据科学家@技术行业。收入水平：23,937/年。从业11年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易30笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2566504339694661,0
5211,47,服务,餐厅经理,本科,上海,10513.462365518984,17,763.0746525506595,26,28973.608470370913,KYC核查结果：用户5211在服务领域任餐厅经理一职，月薪约876元。学历本科，年龄47岁，居住地上海。职业发展稳定，行业内资深人士。,[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易26笔，可能存在隐性收入|[低风险] 综合评分0.21，可以正常审批,0.209993300888729,0
5214,39,技术,工程师,本科,杭州,23222.152918441032,17,653.6892384308793,28,49154.734436829225,"KYC核查结果：用户5214在技术领域任工程师一职，月薪约1,935元。学历本科，年龄39岁，居住地杭州。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易28笔，可能存在隐性收入|[低风险] 综合评分0.23，可以正常审批,0.2309538371401419,0
5216,59,管理,副总经理,高中,苏州,31335.104657174248,30,768.1450219128781,12,49092.63309804048,"申请人基本信息：姓名编号5216，出生于1967年，常驻苏州。教育背景：高中。现职：副总经理@管理行业。收入水平：31,335/年。从业30年。",[交易稀疏] 月均交易12笔，可能存在隐性收入|[低风险] 综合评分0.10，可以正常审批,0.0962999742201434,0
5217,44,金融,投资经理,中专,杭州,21092.58103725438,23,684.314798277825,29,42936.31993388968,"用户5217，44岁，杭州市民，学历中专。现任职位：投资经理。工作行业：金融。年收入约21,093元。在杭州定居8年。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易29笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.2190760537300115,0
5218,41,技术,工程师,博士,南京,23792.057186654292,18,629.3395124438052,37,21403.639776618817,"申请人基本信息：姓名编号5218，出生于1985年，常驻南京。教育背景：博士。现职：工程师@技术行业。收入水平：23,792/年。从业18年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易37笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2596005735955232,0
5225,43,技术,技术总监,高中,北京,12939.446332203575,15,626.8368225000739,50,43512.65019656923,"申请人基本信息：姓名编号5225，出生于1983年，常驻北京。教育背景：高中。现职：技术总监@技术行业。收入水平：12,939/年。从业15年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易50笔，可能存在隐性收入|[低风险] 综合评分0.30，可以正常审批,0.2994176689705056,0
5230,48,服务,酒店经理,高中,武汉,13545.975610741423,22,727.1248756111365,52,40489.26576118411,"KYC核查结果：用户5230在服务领域任酒店经理一职，月薪约1,129元。学历高中，年龄48岁，居住地武汉。职业发展稳定，行业内资深人士。",[职业风险] 服务行业风险较高，需重点关注|[交易活跃] 月均交易52笔，经济活跃度高|[低风险] 综合评分0.25，可以正常审批,0.247211893484941,0
5237,39,金融,CFO,博士,杭州,21112.862363268778,10,686.7050630403421,29,11070.234382272263,"用户5237，39岁，杭州市民，学历博士。现任职位：CFO。工作行业：金融。年收入约21,113元。拥有10年金融行业经验。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易29笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.2163483398245508,0
5242,44,金融,交易员,本科,苏州,21296.43483650655,15,686.8654175585194,27,3951.5833221338858,"用户5242，44岁，苏州市民，学历本科。现任职位：交易员。工作行业：金融。年收入约21,296元。24年在南京工作过。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易27笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.2161653470214543,0
5244,44,管理,项目经理,中专,武汉,24806.95562721792,20,670.5573659014929,57,11445.797778061276,"KYC核查结果：用户5244在管理领域任项目经理一职，月薪约2,067元。学历中专，年龄44岁，居住地武汉。职业发展稳定，行业内资深人士。",[交易活跃] 月均交易57笔，经济活跃度高|[低风险] 综合评分0.23，可以正常审批,0.2268868016665141,0
5247,34,制造,技术员,本科,深圳,4254.862093667223,0,707.2928936343952,20,26971.122127436985,"用户5247，34岁，深圳市民，学历本科。现任职位：技术员。工作行业：制造。年收入约4,255元。拥有0年制造行业经验。",[交易稀疏] 月均交易20笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.2927071063656047,0
5250,50,制造,工程师,中专,北京,13300.429138295036,29,744.2821474751471,13,8786.928326375391,"KYC核查结果：用户5250在制造领域任工程师一职，月薪约1,108元。学历中专，年龄50岁，居住地北京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易13笔，可能存在隐性收入|[低风险] 综合评分0.21，可以正常审批,0.2119365497321971,0
5252,27,医疗,医生,硕士,杭州,22793.409920106285,4,672.0388646578689,28,25028.13455839682,"用户5252，27岁，杭州市民，学历硕士。现任职位：医生。工作行业：医疗。年收入约22,793元。18年在苏州工作过。",[交易稀疏] 月均交易28笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.217272381163188,0
5253,40,金融,交易员,本科,成都,17505.7427908521,12,671.9758830026701,33,20827.077800352938,"用户5253，40岁，成都市民，学历本科。现任职位：交易员。工作行业：金融。年收入约17,506元。23年在杭州工作过。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易33笔，可能存在隐性收入|[低风险] 综合评分0.27，可以正常审批,0.272684926632404,0
5254,47,销售,销售总监,高中,西安,15854.945119040143,16,731.6871250508627,25,8942.199006093648,"申请人基本信息：姓名编号5254，出生于1979年，常驻西安。教育背景：高中。现职：销售总监@销售行业。收入水平：15,855/年。从业16年。",[交易稀疏] 月均交易25笔，可能存在隐性收入|[低风险] 综合评分0.18，可以正常审批,0.1822320367078593,0
5262,52,教育,教师,本科,上海,11245.658338004803,24,728.1276664779937,6,22908.2536087432,KYC核查结果：用户5262在教育领域任教师一职，月薪约937元。学历本科，年龄52岁，居住地上海。职业发展稳定，行业内资深人士。,[交易稀疏] 月均交易6笔，可能存在隐性收入|[低风险] 综合评分0.16，可以正常审批,0.1605116315900779,0
5264,30,服务,酒店经理,硕士,西安,9733.877687126307,0,850.0,58,3791.697918091538,"用户5264，30岁，西安市民，学历硕士。现任职位：酒店经理。工作行业：服务。年收入约9,734元。25年在北京工作过。",[职业风险] 服务行业风险较高，需重点关注|[交易活跃] 月均交易58笔，经济活跃度高|[高风险] 综合评分0.12，建议拒绝或额度控制,0.12,1
5270,46,教育,教师,博士,北京,14156.481153343602,24,667.7642727682188,19,34421.50892175765,"KYC核查结果：用户5270在教育领域任教师一职，月薪约1,180元。学历博士，年龄46岁，居住地北京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易19笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.2929554758924741,0
5271,45,技术,数据科学家,本科,成都,26540.933558709537,23,722.8200627404726,32,34832.99421358673,"申请人基本信息：姓名编号5271，出生于1981年，常驻成都。教育背景：本科。现职：数据科学家@技术行业。收入水平：26,541/年。从业23年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易32笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.149623455599444,0
5272,62,制造,工厂经理,硕士,杭州,10835.56072796082,33,712.4146640861421,25,35772.533008386614,"申请人基本信息：姓名编号5272，出生于1964年，常驻杭州。教育背景：硕士。现职：工厂经理@制造行业。收入水平：10,836/年。从业33年。",[交易稀疏] 月均交易25笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2624412889461116,0
5277,60,金融,交易员,本科,成都,17983.03010349073,34,715.1964089345597,1,14999.771437644084,"用户5277，60岁，成都市民，学历本科。现任职位：交易员。工作行业：金融。年收入约17,983元。21年在北京工作过。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易1笔，可能存在隐性收入|[低风险] 综合评分0.16，可以正常审批,0.1585924600769885,0
5278,48,金融,投资经理,本科,上海,28940.04089677081,14,664.6192960752218,38,16789.899399698825,"用户5278，48岁，上海市民，学历本科。现任职位：投资经理。工作行业：金融。年收入约28,940元。29年在广州工作过。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易38笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2415520974200411,0
5280,29,服务,酒店经理,中专,西安,7416.526433708218,0,760.1342522711782,51,24311.14215306596,"申请人基本信息：姓名编号5280，出生于1997年，常驻西安。教育背景：中专。现职：酒店经理@服务行业。收入水平：7,417/年。从业0年。",[职业风险] 服务行业风险较高，需重点关注|[交易活跃] 月均交易51笔，经济活跃度高|[低风险] 综合评分0.21，可以正常审批,0.2130374800016037,0
5291,50,服务,服务主管,本科,苏州,12896.87031968068,20,735.537430810176,26,39545.05054942993,"用户5291，50岁，苏州市民，学历本科。现任职位：服务主管。工作行业：服务。年收入约12,897元。拥有20年服务行业经验。",[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易26笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2385024245729942,0
5297,25,技术,架构师,硕士,南京,18869.858392381073,0,640.8862244856953,21,41606.06135935129,"用户5297，25岁，南京市民，学历硕士。现任职位：架构师。工作行业：技术。年收入约18,870元。在南京定居3年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易21笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2837153961630464,0
5299,25,制造,技术员,高中,西安,8037.090589802239,0,734.9126885928832,1,11508.331290792525,"申请人基本信息：姓名编号5299，出生于2001年，常驻西安。教育背景：高中。现职：技术员@制造行业。收入水平：8,037/年。从业0年。",[交易稀疏] 月均交易1笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.2218571532545942,0
5301,31,技术,CTO,硕士,北京,25492.16799470048,6,693.3189427829643,8,17921.677986403145,"KYC核查结果：用户5301在技术领域任CTO一职，月薪约2,124元。学历硕士，年龄31岁，居住地北京。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易8笔，可能存在隐性收入|[低风险] 综合评分0.18，可以正常审批,0.1843306555494537,0
5302,22,自营,企业家,硕士,武汉,7425.3317887588355,0,730.6211450971633,34,3467.0963214685903,"用户5302，22岁，武汉市民，学历硕士。现任职位：企业家。工作行业：自营。年收入约7,425元。17年在上海工作过。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易34笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2607833120193407,0
5304,57,管理,总经理,本科,成都,22897.75136996261,24,701.5548187044353,21,18916.981480354116,"申请人基本信息：姓名编号5304，出生于1969年，常驻成都。教育背景：本科。现职：总经理@管理行业。收入水平：22,898/年。从业24年。",[交易稀疏] 月均交易21笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1746413897594878,0
5306,54,技术,工程师,硕士,上海,22078.032699330644,28,626.4962388421308,46,44890.37342997388,"用户5306，54岁，上海市民，学历硕士。现任职位：工程师。工作行业：技术。年收入约22,078元。21年在苏州工作过。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易46笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2776866893349552,0
5318,62,管理,项目经理,硕士,西安,22484.518681503152,39,651.4260657683144,44,40203.74312466748,"申请人基本信息：姓名编号5318，出生于1964年，常驻西安。教育背景：硕士。现职：项目经理@管理行业。收入水平：22,485/年。从业39年。",[交易稀疏] 月均交易44笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2642717374851978,0
5320,48,自营,商户,本科,杭州,34137.63766804342,18,752.1134294739685,50,4464.663855352766,"用户5320，48岁，杭州市民，学历本科。现任职位：商户。工作行业：自营。年收入约34,138元。拥有18年自营行业经验。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易50笔，可能存在隐性收入|[低风险] 综合评分0.20，可以正常审批,0.2036446040863863,0
5329,45,金融,CFO,本科,广州,17626.035241591475,16,810.0124702106565,43,6887.045637694566,"KYC核查结果：用户5329在金融领域任CFO一职，月薪约1,469元。学历本科，年龄45岁，居住地广州。职业发展稳定，行业内资深人士。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易43笔，可能存在隐性收入|[低风险] 综合评分0.05，可以正常审批,0.0470441526933452,0
5332,56,自营,商户,硕士,武汉,21727.72985647631,30,769.8979328113886,26,17580.257139678833,"KYC核查结果：用户5332在自营领域任商户一职，月薪约1,811元。学历硕士，年龄56岁，居住地武汉。职业发展稳定，行业内资深人士。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易26笔，可能存在隐性收入|[高风险] 综合评分0.20，建议拒绝或额度控制,0.2029291989717389,1
5340,33,技术,CTO,本科,苏州,22848.178365073567,3,671.9318282933518,29,23620.99683296981,"用户5340，33岁，苏州市民，学历本科。现任职位：CTO。工作行业：技术。年收入约22,848元。25年在广州工作过。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易29笔，可能存在隐性收入|[低风险] 综合评分0.21，可以正常审批,0.2094919667137037,0
5341,32,销售,销售代表,本科,广州,18226.83444965396,1,850.0,19,40171.879129109,"KYC核查结果：用户5341在销售领域任销售代表一职，月薪约1,519元。学历本科，年龄32岁，居住地广州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易19笔，可能存在隐性收入|[低风险] 综合评分0.05，可以正常审批,0.05,0
5348,28,管理,总经理,本科,苏州,9375.167149921454,0,756.487170710723,36,39740.23388051341,KYC核查结果：用户5348在管理领域任总经理一职，月薪约781元。学历本科，年龄28岁，居住地苏州。职业发展稳定，行业内资深人士。,[交易稀疏] 月均交易36笔，可能存在隐性收入|[低风险] 综合评分0.11，可以正常审批,0.1100150932815022,0
